SK_ID_CURR,TARGET
259050,0.5048125
259064,0.18305868
259078,0.31557348
259088,0.50896883
259124,0.07015692
259125,0.13419877
259135,0.10358387
259137,0.32051837
259146,0.09408829
259148,0.631335
259168,0.2699192
259178,0.1436842
259194,0.08467097
259198,0.12624493
259204,0.10260795
259209,0.14481485
259223,0.16324937
259228,0.3191117
259234,0.6058428
259237,0.09229313
259246,0.18857533
259247,0.054647453
259249,0.23705901
259264,0.108625434
259274,0.31916836
259281,0.18996906
259283,0.3000939
259284,0.3816301
259285,0.1212424
259286,0.08877515
259291,0.3684233
259304,0.13842548
259309,0.07680237
259322,0.10363959
259323,0.6717142
259331,0.16649492
259339,0.24103794
259344,0.091831036
259350,0.2951671
259353,0.13842943
259356,0.1947495
259365,0.34631813
259377,0.3944737
259397,0.117317796
259403,0.19904882
259411,0.09780469
259415,0.11544344
259420,0.25120988
259423,0.319666
259424,0.09778633
259431,0.107966274
259434,0.12800089
259438,0.28366908
259439,0.18069601
259441,0.09823805
259452,0.109519154
259460,0.15446262
259471,0.12838848
259483,0.30354178
259494,0.10877172
259496,0.09692326
259500,0.30440673
259512,0.1587211
259526,0.16961835
259528,0.16125987
259548,0.09387536
259568,0.14481841
259593,0.23408191
259603,0.18557586
259611,0.058368165
259620,0.30587614
259621,0.6708945
259623,0.2849306
259633,0.19163758
259648,0.08767765
259678,0.10857355
259691,0.0526624
259693,0.1967215
259708,0.4797619
259720,0.19591708
259734,0.09448384
259741,0.52214134
259749,0.10873366
259750,0.07355736
259752,0.08249465
259755,0.18988371
259759,0.2262507
259776,0.16583936
259779,0.3323022
259790,0.1776347
259797,0.09675144
259799,0.1536286
259804,0.20741123
259807,0.27599457
259810,0.21480061
259811,0.44251668
259822,0.09256168
259833,0.09375063
259838,0.12451697
259844,0.4993954
259846,0.25815094
259848,0.13344932
259861,0.18699409
259867,0.10582265
259876,0.18565737
259880,0.17468421
259897,0.36904535
259908,0.6016168
259912,0.10172581
259920,0.2880313
259922,0.10417792
259928,0.14903174
259932,0.04241934
259946,0.07633881
259962,0.6344291
259982,0.12158631
259985,0.06849005
259994,0.2967292
259996,0.45510742
260000,0.21872193
260007,0.5516591
260018,0.24103403
260021,0.26948717
260038,0.14026794
260051,0.5661616
260052,0.14292113
260070,0.13742241
260074,0.12142927
260080,0.13045281
260092,0.08792512
260097,0.05882779
260101,0.055340495
260108,0.09634802
260117,0.15947686
260129,0.07214039
260142,0.0945373
260145,0.098900214
260146,0.33041543
260147,0.25945064
260148,0.5016357
260153,0.07409863
260156,0.11564333
260171,0.06721797
260202,0.04509505
260221,0.1647361
260222,0.19840376
260226,0.5345542
260227,0.2959702
260247,0.089371614
260251,0.1277703
260261,0.05492088
260264,0.0903618
260266,0.11487428
260268,0.2479249
260289,0.133489
260301,0.34040138
260316,0.19200541
260348,0.17592552
260359,0.14733648
260364,0.3953703
260391,0.52256066
260422,0.16515143
260435,0.22929074
260438,0.3213431
260446,0.08570721
260447,0.51785165
260458,0.24659498
260461,0.5029245
260469,0.24735291
260471,0.20266964
260482,0.5591878
260484,0.21122299
260487,0.28111035
260489,0.13916838
260500,0.2807484
260508,0.113725714
260509,0.31097773
260512,0.18716075
260525,0.10294787
260530,0.1676463
260533,0.082002684
260538,0.4017202
260541,0.5219407
260546,0.21973696
260551,0.07448512
260556,0.43444481
260561,0.084706865
260566,0.08285572
260572,0.17116275
260579,0.29031244
260582,0.45303974
260583,0.16502464
260584,0.33561295
260586,0.2912711
260589,0.15740481
260608,0.31048784
260632,0.09182559
260634,0.18318729
260635,0.46292642
260645,0.16584831
260659,0.1240109
260665,0.34923518
260673,0.15124822
260675,0.3505105
260676,0.12285242
260700,0.41666177
260721,0.6333854
260723,0.3129035
260732,0.1232962
260738,0.14519057
260748,0.14144017
260782,0.44331497
260806,0.1055408
260820,0.19147906
260825,0.24698175
260830,0.1017318
260844,0.21849963
260858,0.25336337
260860,0.20665605
260863,0.2547033
260867,0.06649302
260875,0.06658627
260877,0.45047614
260902,0.43891782
260910,0.15845592
260913,0.09290246
260923,0.14196886
260926,0.50451195
260936,0.15005358
260937,0.4938975
260948,0.38732848
260949,0.20665444
260959,0.20397593
260962,0.65926623
260986,0.27867994
260988,0.19019541
260992,0.32570732
260997,0.085995376
261007,0.16284347
261031,0.13130815
261039,0.3740725
261044,0.11068477
261055,0.36865625
261058,0.2760222
261069,0.14414652
261079,0.4346319
261084,0.07717132
261097,0.50399303
261101,0.10656307
261111,0.37954837
261115,0.26864985
261116,0.5748087
261121,0.15270567
261124,0.1674487
261126,0.15278858
261132,0.08830858
261161,0.049720548
261162,0.12597771
261175,0.08894409
261187,0.3307403
261191,0.10314175
261195,0.06948501
261197,0.26843357
261204,0.099013545
261231,0.1520052
261248,0.106676325
261263,0.38036627
261268,0.46092933
261273,0.32577446
261274,0.12970252
261277,0.5567399
261283,0.13489157
261293,0.20897014
261302,0.49653128
261309,0.16925047
261318,0.12794949
261340,0.28629965
261346,0.14180481
261355,0.14500171
261357,0.1285973
261365,0.1758569
261366,0.34871235
261376,0.097953424
261380,0.17323223
261385,0.7536709
261403,0.1366123
261416,0.4838482
261424,0.19644517
261425,0.13366507
261431,0.07179151
261433,0.11318724
261435,0.37576365
261440,0.09005024
261450,0.077963054
261456,0.4622982
261464,0.44598365
261465,0.332697
261473,0.14252344
261475,0.25164953
261476,0.57345784
261480,0.09239224
261481,0.11895052
261495,0.21990028
261500,0.115817934
261506,0.185751
261544,0.10393929
261551,0.11283673
261566,0.5129338
261573,0.33668664
261587,0.14244013
261592,0.13484003
261594,0.05378928
261626,0.122763775
261635,0.051233128
261649,0.07978168
261653,0.26384634
261660,0.3545839
261668,0.15181015
261669,0.100487955
261676,0.11478501
261688,0.1293583
261691,0.16958815
261699,0.14032273
261704,0.32880148
261718,0.63307256
261719,0.17324585
261735,0.08643908
261742,0.10031088
261746,0.6277647
261749,0.314642
261759,0.16337977
261763,0.14136799
261772,0.10833692
261795,0.29870063
261798,0.18885791
261804,0.063406244
261806,0.1405252
261813,0.47790298
261814,0.14602225
261827,0.082688406
261835,0.07090983
261839,0.268676
261840,0.28233305
261845,0.11217015
261846,0.10995747
261850,0.12893793
261853,0.10918446
261870,0.42434835
261871,0.105968885
261883,0.45090133
261885,0.22587898
261888,0.25555402
261892,0.08743175
261895,0.14889053
261906,0.15726717
261912,0.32114142
261918,0.090744436
261926,0.096483536
261930,0.1136996
261947,0.14262298
261956,0.09749208
261958,0.31316474
261960,0.30898944
261961,0.60521144
261965,0.20665134
261967,0.65281355
261968,0.057907093
261974,0.22812442
261980,0.42899537
261981,0.25291297
261983,0.24022701
261992,0.18366642
261998,0.17133307
262002,0.19965166
262006,0.086040705
262014,0.06959542
262017,0.21033324
262021,0.5100747
262038,0.34634456
262040,0.08637522
262043,0.19054861
262052,0.21595265
262054,0.173364
262056,0.13583323
262058,0.1151162
262062,0.32993725
262065,0.44499132
262067,0.2671831
262070,0.18159467
262078,0.12471458
262084,0.07392889
262091,0.74698764
262092,0.2783408
262112,0.24333364
262114,0.08279249
262132,0.20621423
262140,0.5986804
262152,0.51518494
262159,0.11302872
262172,0.24581903
262180,0.12972875
262181,0.24342063
262188,0.6783783
262202,0.17074148
262206,0.191696
262213,0.43374646
262227,0.29733685
262239,0.21821514
262243,0.13089423
262246,0.06533219
262251,0.14091091
262269,0.04134
262272,0.08676193
262276,0.19103205
262277,0.16349563
262278,0.24394424
262281,0.07208885
262298,0.20470533
262308,0.07171616
262316,0.067022316
262320,0.09525549
262321,0.7185209
262337,0.5945595
262354,0.64222795
262362,0.117600955
262364,0.07763756
262365,0.07341474
262372,0.24948649
262373,0.13600908
262380,0.15069322
262392,0.24116416
262399,0.13847415
262407,0.4199706
262418,0.47912169
262429,0.39868954
262430,0.042783797
262446,0.371352
262455,0.05014735
262459,0.46117726
262475,0.06558302
262478,0.45199472
262492,0.14310601
262520,0.16352184
262535,0.44349647
262537,0.081681386
262538,0.32823545
262541,0.08507536
262554,0.5342083
262559,0.1677627
262561,0.21999519
262562,0.07462356
262575,0.57058626
262576,0.25726068
262579,0.07610697
262581,0.44204265
262590,0.21634358
262599,0.11111886
262607,0.11491438
262608,0.13883376
262613,0.14406623
262620,0.08066764
262621,0.6818048
262622,0.10364793
262623,0.45752233
262629,0.10379577
262633,0.103761084
262650,0.14940171
262655,0.17956677
262659,0.20441656
262660,0.39883184
262663,0.1424178
262665,0.19376522
262666,0.10924657
262679,0.110193126
262681,0.42140558
262702,0.22344133
262705,0.16461432
262716,0.1158063
262725,0.5122816
262732,0.11759344
262743,0.13779193
262749,0.41824526
262752,0.33947787
262756,0.22411291
262758,0.39713097
262772,0.3389329
262784,0.1997776
262791,0.1100816
262793,0.39011127
262802,0.5313239
262814,0.46240616
262817,0.14091767
262820,0.05142934
262827,0.20685889
262832,0.10937686
262845,0.08373128
262847,0.09448096
262859,0.3963023
262862,0.43505907
262864,0.17644961
262865,0.325155
262887,0.055245772
262914,0.1280953
262939,0.18017589
262943,0.3222418
262958,0.34226733
262963,0.17111933
262970,0.2105385
262979,0.50406617
262986,0.052144118
263004,0.11188288
263015,0.078676544
263016,0.105156995
263028,0.4184737
263029,0.5087927
263031,0.11955818
263044,0.20955257
263046,0.38548186
263056,0.16558157
263059,0.15918116
263061,0.46959507
263077,0.28229755
263087,0.0905612
263105,0.27966684
263116,0.33596084
263120,0.14524712
263127,0.67558855
263137,0.23521838
263166,0.1601633
263175,0.19911413
263184,0.20956802
263185,0.27792764
263205,0.10920872
263208,0.087658994
263210,0.57469934
263220,0.19663239
263224,0.27129573
263228,0.13866436
263240,0.08101281
263243,0.46100894
263288,0.12753242
263290,0.33871892
263306,0.057215333
263312,0.12106912
263319,0.09952018
263326,0.079079375
263331,0.2699412
263339,0.5105576
263347,0.100728646
263353,0.20609899
263355,0.31900135
263368,0.41610944
263408,0.15549494
263414,0.116915725
263421,0.17578578
263440,0.15505114
263458,0.11990997
263460,0.20459723
263475,0.26333338
263477,0.2298505
263479,0.19815329
263489,0.22000231
263492,0.43984208
263493,0.12769021
263498,0.1377831
263510,0.21045445
263513,0.16348991
263514,0.07902392
263517,0.4487314
263518,0.13647315
263548,0.12695041
263561,0.31123582
263564,0.13181598
263565,0.23250033
263576,0.06814668
263580,0.2879268
263582,0.11073049
263584,0.052845456
263593,0.7015937
263594,0.20055977
263598,0.15434112
263602,0.18714353
263611,0.07285837
263640,0.61665446
263642,0.26805922
263643,0.30807346
263646,0.18220682
263658,0.15702565
263664,0.054712236
263683,0.1270793
263703,0.2375419
263705,0.21035358
263709,0.059281196
263715,0.06922577
263728,0.30370384
263732,0.15831403
263735,0.22374985
263748,0.36953974
263750,0.06540334
263751,0.24914265
263759,0.13419962
263763,0.11831798
263765,0.0500895
263780,0.08187006
263783,0.2607781
263786,0.35727856
263794,0.17465338
263799,0.06795016
263802,0.37212378
263803,0.19937965
263820,0.33380198
263846,0.34272504
263857,0.09071735
263858,0.100827605
263860,0.39465797
263864,0.25225392
263870,0.09150051
263879,0.14250134
263881,0.16617803
263882,0.07089523
263895,0.20151924
263909,0.4156387
263918,0.115188666
263940,0.15383849
263945,0.06774956
263946,0.24977234
263947,0.36228126
263948,0.13464467
263962,0.43926486
263972,0.5905787
263974,0.088774495
263981,0.10250482
263984,0.16755165
263992,0.6793575
264001,0.11446743
264007,0.30206516
264010,0.050069027
264011,0.67753184
264015,0.0627687
264023,0.23435839
264030,0.15758896
264033,0.08161245
264037,0.12342073
264043,0.060504284
264044,0.16966465
264045,0.66727775
264050,0.12030862
264055,0.16016437
264059,0.11040208
264060,0.5556087
264062,0.29328778
264069,0.20406632
264077,0.20081192
264078,0.057229683
264087,0.09226117
264094,0.44156826
264095,0.4372368
264112,0.23276354
264113,0.45261446
264131,0.1497793
264145,0.16370487
264148,0.22936474
264157,0.35154796
264161,0.09642035
264173,0.2543878
264188,0.13065632
264195,0.21016188
264198,0.39834452
264199,0.064419344
264207,0.17665517
264209,0.11517024
264226,0.046038434
264227,0.23709926
264243,0.26729953
264246,0.676127
264252,0.08652987
264254,0.24358295
264259,0.095112935
264274,0.10868217
264280,0.58209884
264285,0.11142546
264299,0.1780231
264331,0.066542245
264334,0.14030713
264338,0.14597279
264341,0.123600066
264344,0.2933713
264347,0.67671824
264350,0.25637546
264360,0.1492929
264365,0.14040464
264367,0.07596272
264378,0.2724259
264381,0.5088762
264397,0.11856583
264401,0.24571887
264405,0.080532126
264417,0.3327292
264422,0.1860817
264423,0.36748293
264424,0.07278691
264436,0.60279614
264441,0.08571068
264451,0.10138663
264453,0.099538036
264457,0.11631473
264460,0.23766528
264464,0.29751682
264469,0.38525397
264485,0.10833797
264491,0.213678
264505,0.092992045
264535,0.3194844
264538,0.25417656
264541,0.09804817
264544,0.09800832
264545,0.24561931
264549,0.28154287
264557,0.37987664
264563,0.2659697
264569,0.050275672
264574,0.34951374
264587,0.21021691
264608,0.14719042
264610,0.58809507
264621,0.15349656
264627,0.17498045
264642,0.38658842
264644,0.052676897
264655,0.14391121
264660,0.11217518
264667,0.17867051
264691,0.2957982
264694,0.48909876
264695,0.050588142
264700,0.08380848
264709,0.08154382
264712,0.20947406
264714,0.09691526
264722,0.15414883
264728,0.06229019
264742,0.32737023
264744,0.21212633
264748,0.13851641
264760,0.16645947
264763,0.3385169
264771,0.19543609
264773,0.06089277
264782,0.47872132
264786,0.29947
264787,0.099313
264809,0.15466017
264811,0.08370876
264822,0.07772755
264823,0.48394227
264831,0.17715433
264834,0.27495533
264841,0.16472636
264848,0.2380655
264849,0.3334044
264863,0.77283466
264867,0.08373095
264874,0.4233346
264875,0.08706669
264877,0.17382266
264897,0.38844547
264900,0.3912806
264906,0.08288335
264909,0.20121376
264913,0.0723695
264922,0.21382323
264924,0.101288006
264927,0.2296809
264935,0.13538653
264938,0.58403
264968,0.119950764
264975,0.24047664
264979,0.08398671
264989,0.1536517
265001,0.4244912
265009,0.35420042
265014,0.25302094
265016,0.121821545
265027,0.626045
265049,0.11179575
265061,0.66348577
265062,0.10186096
265068,0.097857416
265072,0.41227233
265100,0.16282235
265105,0.06566343
265106,0.13415273
265110,0.11521022
265123,0.3100073
265126,0.6388824
265131,0.23658419
265134,0.1948685
265144,0.18706623
265146,0.6068215
265154,0.16110802
265164,0.23819715
265170,0.3057693
265172,0.08183953
265173,0.123130314
265178,0.19510676
265187,0.3678918
265191,0.21987809
265194,0.4633784
265216,0.09486723
265228,0.110424116
265231,0.10022344
265232,0.13190228
265233,0.097394735
265242,0.3405666
265243,0.091667965
265246,0.121710405
265259,0.31522506
265265,0.46279162
265266,0.13708456
265268,0.5378515
265280,0.07010191
265287,0.04217726
265297,0.10010272
265298,0.38364542
265300,0.3342664
265301,0.4544403
265305,0.6853164
265307,0.12164432
265314,0.13658024
265320,0.08326517
265331,0.39900059
265333,0.394639
265336,0.090378985
265337,0.39442348
265344,0.15047488
265346,0.063647754
265371,0.06992027
265380,0.14051694
265386,0.10772323
265389,0.17867902
265409,0.42399263
265414,0.14395662
265415,0.15512338
265419,0.09194014
265422,0.18300946
265457,0.2437194
265461,0.19156988
265463,0.3778709
265468,0.43943977
265474,0.32000723
265478,0.07836029
265480,0.70354193
265488,0.25037298
265493,0.20126629
265510,0.3726373
265519,0.3599687
265521,0.41336584
265529,0.15306912
265533,0.43142372
265577,0.1279126
265591,0.3157394
265596,0.5783534
265607,0.14006548
265618,0.1767337
265619,0.15075217
265620,0.14571753
265628,0.21767609
265661,0.100196026
265669,0.10750352
265680,0.31172407
265707,0.43491033
265714,0.11744641
265716,0.08749841
265717,0.32698652
265718,0.2997775
265723,0.26672456
265730,0.1383081
265732,0.11403242
265744,0.42342362
265751,0.399141
265760,0.35825297
265777,0.31240192
265783,0.1785854
265791,0.32772994
265792,0.14129272
265797,0.26702002
265798,0.0841645
265806,0.22225542
265815,0.1587001
265816,0.49778885
265821,0.15674858
265833,0.078770034
265854,0.1633359
265856,0.17041947
265858,0.19133346
265862,0.36111867
265863,0.16143657
265879,0.21165963
265881,0.12484724
265894,0.11815457
265895,0.8150558
265896,0.1473529
265898,0.110347
265900,0.14960057
265907,0.08349175
265910,0.38643616
265917,0.15026376
265941,0.30763865
265955,0.1361813
265957,0.3196574
265961,0.14343949
265966,0.09737237
265969,0.6819594
265974,0.2603053
265976,0.06031606
265979,0.29876694
265985,0.2649895
265988,0.24657118
265990,0.40259817
265991,0.19291404
265993,0.13549325
265995,0.596681
266009,0.29312992
266010,0.14093322
266014,0.5016121
266020,0.26646528
266022,0.41165006
266029,0.36585885
266045,0.103971325
266057,0.43269295
266060,0.4414646
266065,0.123251736
266071,0.08583297
266072,0.14841078
266074,0.072117105
266076,0.22041109
266089,0.14819008
266091,0.16638283
266097,0.15527478
266099,0.39712095
266106,0.34002945
266117,0.19433713
266120,0.24274594
266129,0.11164433
266132,0.19631892
266139,0.50980055
266140,0.32816246
266141,0.25742042
266146,0.4967981
266149,0.14000091
266159,0.050521158
266165,0.095746785
266171,0.5746801
266173,0.24935988
266177,0.40847662
266179,0.13860174
266186,0.089705296
266210,0.49718195
266227,0.18447648
266266,0.11153441
266291,0.15864807
266319,0.46983284
266321,0.10191955
266323,0.08027288
266329,0.12419379
266331,0.23163736
266333,0.6111463
266334,0.35120362
266338,0.12780473
266340,0.3633544
266344,0.3376372
266354,0.111242026
266359,0.23003335
266362,0.23058283
266364,0.07108736
266365,0.19382566
266379,0.15929054
266380,0.3932995
266387,0.07913412
266393,0.17922443
266396,0.075443864
266406,0.15423715
266418,0.4192073
266424,0.10516573
266440,0.2769671
266442,0.15695272
266444,0.29885566
266453,0.37062764
266455,0.17783631
266461,0.10379552
266462,0.10400501
266465,0.10022171
266466,0.2871007
266468,0.7890222
266471,0.33056676
266479,0.124285646
266499,0.52634054
266536,0.4018886
266543,0.1453905
266544,0.13078484
266556,0.30489096
266561,0.14177808
266573,0.17060617
266578,0.3554971
266590,0.3864191
266596,0.17301014
266624,0.4641296
266629,0.15846194
266635,0.0643463
266644,0.04723673
266650,0.07881266
266659,0.17002314
266666,0.21591353
266668,0.123719595
266674,0.51238495
266680,0.26588407
266686,0.3129232
266714,0.46360582
266730,0.11058351
266734,0.4812003
266740,0.45103467
266745,0.14699087
266749,0.19466424
266750,0.06965182
266751,0.13698454
266752,0.21221869
266753,0.17641424
266759,0.31288674
266763,0.1734466
266766,0.12560885
266783,0.12776524
266805,0.07174125
266812,0.08471839
266813,0.33790383
266816,0.24910681
266819,0.206425
266820,0.66481036
266833,0.14046365
266842,0.17234306
266847,0.09599042
266848,0.1259807
266865,0.5617956
266867,0.41599518
266874,0.41447428
266885,0.116880074
266888,0.07238971
266890,0.38552836
266932,0.21208435
266941,0.5156139
266942,0.22251138
266948,0.07302374
266959,0.06445147
266977,0.07965399
266983,0.09601082
266984,0.28885037
266999,0.43056345
267000,0.4889053
267023,0.5836916
267031,0.22767742
267035,0.16735505
267046,0.12092601
267050,0.18838538
267058,0.11249087
267070,0.18134525
267079,0.21260677
267080,0.2807596
267093,0.16472341
267094,0.17907567
267102,0.09815983
267107,0.096378535
267108,0.26477206
267113,0.16914381
267127,0.13841039
267136,0.15526424
267143,0.074379
267155,0.36082828
267180,0.10798375
267182,0.16839705
267184,0.091892816
267192,0.27994144
267195,0.35723093
267220,0.07964384
267228,0.063310616
267237,0.2864426
267241,0.28888512
267242,0.59343797
267247,0.32565036
267259,0.37240696
267260,0.2579693
267265,0.26883146
267269,0.39188454
267272,0.15033668
267275,0.11971027
267282,0.6686494
267284,0.689073
267294,0.11746374
267298,0.18031953
267304,0.418354
267316,0.3633553
267324,0.22512071
267327,0.32527602
267333,0.076550044
267338,0.15216307
267341,0.11343915
267342,0.16467677
267344,0.31043333
267345,0.5368797
267347,0.09596916
267361,0.3872965
267374,0.1561766
267379,0.14234261
267380,0.08443737
267382,0.10680722
267394,0.11627905
267403,0.37785596
267405,0.3457465
267412,0.095906
267421,0.61233157
267437,0.18926676
267438,0.13061237
267443,0.086441986
267446,0.18544717
267460,0.44708225
267466,0.49377215
267469,0.104012944
267474,0.124574535
267488,0.0855109
267490,0.08849935
267496,0.2717183
267499,0.20173213
267501,0.3752151
267518,0.4287171
267522,0.5542311
267524,0.15944113
267532,0.23160538
267535,0.40321565
267547,0.16243485
267550,0.08841371
267559,0.33103177
267581,0.13463546
267586,0.15308106
267588,0.3008114
267592,0.13667606
267597,0.13844347
267600,0.07418613
267608,0.0760513
267620,0.13052063
267625,0.3529238
267628,0.13427334
267633,0.31276104
267639,0.19665617
267649,0.2223552
267659,0.32807368
267662,0.16568758
267671,0.13358118
267672,0.092963316
267677,0.22101694
267679,0.22834896
267682,0.154287
267687,0.23538908
267689,0.053592738
267690,0.16252989
267707,0.5012753
267709,0.052780885
267716,0.10349312
267738,0.087741785
267744,0.26971418
267752,0.0795121
267754,0.6291971
267755,0.58313036
267757,0.18589292
267758,0.222728
267767,0.68243
267771,0.1068244
267808,0.18914309
267815,0.5348214
267833,0.19620736
267841,0.23368791
267843,0.3281701
267847,0.113955565
267857,0.06345062
267869,0.49121624
267881,0.48663205
267887,0.13263665
267890,0.084982306
267892,0.64369524
267895,0.20312737
267899,0.28975525
267906,0.19666182
267912,0.21539044
267917,0.29115146
267927,0.07774523
267930,0.111019515
267934,0.33030224
267950,0.08043547
267965,0.26599982
267966,0.050213803
267976,0.089124836
267998,0.2096196
267999,0.10176641
268012,0.17681506
268013,0.19819348
268014,0.15128712
268020,0.06703265
268028,0.3363256
268032,0.10015178
268039,0.17724338
268041,0.118120566
268046,0.11089623
268059,0.30046028
268064,0.27995768
268066,0.19967182
268073,0.6166971
268077,0.10215568
268085,0.07104581
268090,0.26742172
268109,0.47612596
268139,0.46489552
268151,0.20869224
268153,0.12352852
268155,0.59027475
268163,0.09730844
268166,0.08266259
268185,0.044731732
268189,0.103153
268190,0.0941943
268192,0.14820056
268211,0.47958678
268213,0.20002834
268214,0.103535265
268220,0.17956345
268225,0.1352014
268227,0.39950112
268230,0.15714392
268247,0.5549236
268250,0.15272355
268268,0.18915437
268269,0.1958634
268271,0.35932896
268274,0.3880267
268280,0.41510838
268291,0.4329921
268299,0.12851462
268301,0.17740521
268306,0.11751848
268307,0.25673002
268310,0.09536267
268317,0.64714617
268328,0.11825598
268329,0.034552623
268337,0.2563574
268338,0.080997504
268357,0.05987898
268363,0.12909661
268373,0.111592874
268380,0.2390449
268386,0.25429964
268394,0.06810166
268407,0.09129238
268411,0.46784824
268417,0.18418683
268421,0.3999155
268422,0.3355888
268426,0.3628003
268427,0.2670336
268439,0.39204192
268445,0.077470236
268446,0.10819494
268459,0.23988616
268465,0.3692279
268466,0.15881133
268495,0.07703585
268497,0.19444641
268504,0.39397967
268508,0.24465804
268513,0.5188363
268525,0.15717243
268545,0.14511135
268546,0.07395735
268550,0.08340191
268568,0.06566121
268570,0.34462214
268590,0.15810592
268591,0.28555402
268602,0.30583465
268609,0.089986354
268616,0.1108021
268623,0.22831586
268645,0.5422072
268652,0.46310848
268668,0.3867266
268685,0.07314345
268707,0.15475714
268711,0.30027565
268714,0.10909447
268736,0.09252984
268746,0.5867082
268747,0.08632569
268749,0.30749205
268760,0.38380733
268761,0.05608205
268764,0.69581366
268781,0.097900875
268790,0.25577566
268799,0.062858045
268809,0.21998858
268814,0.1878756
268817,0.13188018
268822,0.04812677
268827,0.38286552
268828,0.29479533
268829,0.25436768
268845,0.242985
268853,0.11677911
268859,0.06654293
268900,0.049139746
268911,0.12582038
268913,0.62728846
268917,0.4699649
268930,0.3514544
268934,0.1301844
268935,0.49857062
268938,0.32546818
268948,0.0805543
268950,0.18669687
268958,0.09262696
268975,0.21278244
268982,0.20516059
268983,0.22527066
268997,0.10313612
269009,0.15544516
269012,0.35597548
269017,0.4046677
269031,0.27249333
269038,0.37250653
269041,0.3317371
269045,0.35095787
269050,0.15943307
269056,0.066859834
269058,0.1258475
269060,0.11430206
269067,0.37803897
269082,0.2836309
269098,0.33679703
269105,0.19281048
269117,0.28409782
269123,0.37192917
269128,0.14166261
269143,0.16547213
269149,0.26635772
269162,0.30347872
269168,0.17803927
269172,0.4761445
269175,0.34811524
269189,0.16864282
269194,0.19945769
269197,0.19892216
269204,0.34023744
269211,0.20073622
269217,0.50817037
269222,0.15742454
269227,0.107998356
269228,0.13188154
269232,0.19691712
269250,0.42453212
269251,0.15955731
269257,0.6144243
269262,0.065134495
269263,0.2549828
269267,0.11797264
269275,0.20692252
269276,0.13473561
269279,0.093056574
269293,0.6615774
269300,0.39717457
269305,0.25516275
269309,0.22096322
269317,0.41195044
269352,0.60110426
269377,0.23078047
269378,0.124698475
269389,0.1627713
269392,0.14369608
269394,0.12726843
269402,0.6865401
269408,0.07684309
269410,0.089288585
269417,0.11041421
269421,0.5456795
269462,0.34853598
269481,0.12771362
269488,0.53573686
269489,0.16866526
269491,0.2817395
269495,0.08187541
269503,0.053094
269510,0.35052034
269515,0.35861024
269522,0.105184525
269523,0.12786907
269536,0.08690629
269537,0.2699502
269549,0.0558685
269571,0.60305125
269576,0.13096204
269587,0.4235098
269595,0.24019757
269601,0.21523817
269610,0.816585
269618,0.15792501
269620,0.1641302
269623,0.09158886
269637,0.18427363
269642,0.11676112
269652,0.376007
269655,0.09528296
269661,0.4207372
269663,0.23706673
269665,0.048317477
269666,0.26258636
269667,0.072253376
269673,0.38956705
269693,0.07744172
269701,0.18658221
269702,0.16306789
269704,0.2510513
269718,0.12414705
269727,0.07548133
269732,0.103206605
269736,0.27269268
269738,0.10572022
269741,0.0875164
269744,0.09440367
269749,0.588007
269750,0.276661
269758,0.06361977
269775,0.36249697
269776,0.22491983
269777,0.23725016
269789,0.073363766
269794,0.17688173
269797,0.28635603
269807,0.6199283
269813,0.11604013
269844,0.11679563
269848,0.16815859
269871,0.11427583
269877,0.06978186
269878,0.109466344
269887,0.14097908
269904,0.21214592
269913,0.4992299
269938,0.26765445
269941,0.42042935
269953,0.3218982
269954,0.12920155
269955,0.2741012
269958,0.28622454
269960,0.2294815
269966,0.32129374
269975,0.2431948
269978,0.13124482
269989,0.251864
269993,0.05329756
269998,0.060352504
270001,0.19588293
270020,0.14059386
270023,0.3506437
270028,0.20840544
270048,0.26213315
270061,0.20794855
270062,0.39294332
270096,0.5834817
270108,0.12639011
270118,0.13171773
270120,0.35655475
270122,0.15023376
270127,0.31043065
270131,0.3288321
270142,0.07251306
270146,0.17561886
270148,0.10967272
270152,0.060208052
270165,0.09810145
270170,0.05657368
270188,0.06233435
270204,0.30969873
270235,0.16666645
270243,0.62492007
270254,0.18871954
270265,0.16890839
270270,0.47799763
270287,0.069950685
270295,0.16567409
270296,0.08024898
270302,0.11635036
270304,0.4504326
270307,0.094966404
270310,0.33742085
270317,0.09599414
270324,0.35169423
270326,0.2173834
270337,0.12260789
270363,0.23445445
270371,0.04968461
270373,0.13149503
270375,0.12852436
270376,0.14301506
270379,0.15676035
270383,0.45418254
270390,0.1818314
270393,0.17361163
270402,0.073469415
270410,0.3406272
270411,0.20649213
270412,0.41049564
270415,0.09140562
270417,0.40728825
270436,0.44025934
270440,0.15783855
270449,0.092781775
270450,0.31452653
270457,0.26112768
270460,0.09177071
270461,0.074035585
270467,0.10374351
270473,0.19537674
270486,0.41601706
270488,0.10855737
270513,0.18248239
270518,0.47926944
270522,0.06398412
270526,0.16187866
270532,0.09164695
270545,0.5250043
270548,0.34219125
270550,0.069418326
270562,0.3560499
270564,0.119928636
270571,0.1415222
270572,0.33272803
270574,0.16544868
270575,0.43408373
270579,0.19530448
270612,0.73418164
270613,0.6247279
270622,0.06578756
270636,0.13630919
270643,0.11437463
270644,0.060592655
270645,0.14463916
270658,0.27831128
270661,0.11021167
270665,0.33785045
270676,0.40652424
270685,0.24356747
270695,0.20631501
270712,0.12485968
